id_organomar,ponto,ambiente,matriz,campanha,latitude,longitude,grupo,unidade,analito,concentracao_padronizada
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,DDTs,ng_g_ps,op_DDD,0
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,DDTs,ng_g_ps,pp_DDD,1
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,DDTs,ng_g_ps,pp_DDD,0.29
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,DDTs,ng_g_ps,pp_DDD,0.09
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,DDTs,ng_g_ps,pp_DDD,0.06
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,DDTs,ng_g_ps,pp_DDD,0.1
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,DDTs,ng_g_ps,pp_DDD,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,DDTs,ng_g_ps,pp_DDD,0.67
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,DDTs,ng_g_ps,pp_DDD,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,DDTs,ng_g_ps,pp_DDD,0.03
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,DDTs,ng_g_ps,pp_DDD,0.06
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,DDTs,ng_g_ps,op_DDE,0
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,DDTs,ng_g_ps,op_DDE,0
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,DDTs,ng_g_ps,op_DDE,0
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,DDTs,ng_g_ps,op_DDE,0
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,DDTs,ng_g_ps,op_DDE,0
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,DDTs,ng_g_ps,op_DDE,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,DDTs,ng_g_ps,op_DDE,0
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,DDTs,ng_g_ps,op_DDE,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,DDTs,ng_g_ps,op_DDE,0
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,DDTs,ng_g_ps,op_DDE,0
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,DDTs,ng_g_ps,pp_DDE,1
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,DDTs,ng_g_ps,pp_DDE,0.31
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,DDTs,ng_g_ps,pp_DDE,0.16
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,DDTs,ng_g_ps,pp_DDE,0.05
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,DDTs,ng_g_ps,pp_DDE,0.08
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,DDTs,ng_g_ps,pp_DDE,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,DDTs,ng_g_ps,pp_DDE,0.72
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,DDTs,ng_g_ps,pp_DDE,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,DDTs,ng_g_ps,pp_DDE,0.04
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,DDTs,ng_g_ps,pp_DDE,0.03
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,DDTs,ng_g_ps,ddts,1
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,DDTs,ng_g_ps,ddts,0.3
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,DDTs,ng_g_ps,ddts,0.14
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,DDTs,ng_g_ps,ddts,0.05
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,DDTs,ng_g_ps,ddts,0.08
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,DDTs,ng_g_ps,ddts,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,DDTs,ng_g_ps,ddts,0.7
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,DDTs,ng_g_ps,ddts,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,DDTs,ng_g_ps,ddts,0.03
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,DDTs,ng_g_ps,ddts,0.04
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,PCBs,ng_g_ps,mono_pcbs,0
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,PCBs,ng_g_ps,mono_pcbs,0
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,PCBs,ng_g_ps,mono_pcbs,0
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,PCBs,ng_g_ps,mono_pcbs,0
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,PCBs,ng_g_ps,mono_pcbs,0
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,PCBs,ng_g_ps,mono_pcbs,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,PCBs,ng_g_ps,mono_pcbs,0
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,PCBs,ng_g_ps,mono_pcbs,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,PCBs,ng_g_ps,mono_pcbs,0
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,PCBs,ng_g_ps,mono_pcbs,0
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,PCBs,ng_g_ps,di_pcbs,0
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,PCBs,ng_g_ps,di_pcbs,0
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,PCBs,ng_g_ps,di_pcbs,0
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,PCBs,ng_g_ps,di_pcbs,0
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,PCBs,ng_g_ps,di_pcbs,1
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,PCBs,ng_g_ps,di_pcbs,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,PCBs,ng_g_ps,di_pcbs,0
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,PCBs,ng_g_ps,di_pcbs,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,PCBs,ng_g_ps,di_pcbs,0
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,PCBs,ng_g_ps,di_pcbs,0
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,PCBs,ng_g_ps,tri_pcbs,0
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,PCBs,ng_g_ps,tri_pcbs,0
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,PCBs,ng_g_ps,tri_pcbs,1
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,PCBs,ng_g_ps,tri_pcbs,0
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,PCBs,ng_g_ps,tri_pcbs,0
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,PCBs,ng_g_ps,tri_pcbs,1
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,PCBs,ng_g_ps,tri_pcbs,0
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,PCBs,ng_g_ps,tri_pcbs,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,PCBs,ng_g_ps,tri_pcbs,1
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,PCBs,ng_g_ps,tri_pcbs,0
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,PCBs,ng_g_ps,tetra_pcbs,0
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,PCBs,ng_g_ps,tetra_pcbs,0
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,PCBs,ng_g_ps,tetra_pcbs,0
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,PCBs,ng_g_ps,tetra_pcbs,0
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,PCBs,ng_g_ps,tetra_pcbs,0
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,PCBs,ng_g_ps,tetra_pcbs,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,PCBs,ng_g_ps,tetra_pcbs,0
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,PCBs,ng_g_ps,tetra_pcbs,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,PCBs,ng_g_ps,tetra_pcbs,0
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,PCBs,ng_g_ps,tetra_pcbs,0
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,PCBs,ng_g_ps,penta_pcbs,1
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,PCBs,ng_g_ps,penta_pcbs,0
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,PCBs,ng_g_ps,penta_pcbs,0
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,PCBs,ng_g_ps,penta_pcbs,0
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,PCBs,ng_g_ps,penta_pcbs,0
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,PCBs,ng_g_ps,penta_pcbs,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,PCBs,ng_g_ps,penta_pcbs,0.11
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,PCBs,ng_g_ps,penta_pcbs,0.06
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,PCBs,ng_g_ps,penta_pcbs,0
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,PCBs,ng_g_ps,penta_pcbs,0
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,PCBs,ng_g_ps,hexa_pcbs,1
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,PCBs,ng_g_ps,hexa_pcbs,0
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,PCBs,ng_g_ps,hexa_pcbs,0
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,PCBs,ng_g_ps,hexa_pcbs,0
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,PCBs,ng_g_ps,hexa_pcbs,0
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,PCBs,ng_g_ps,hexa_pcbs,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,PCBs,ng_g_ps,hexa_pcbs,0.13
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,PCBs,ng_g_ps,hexa_pcbs,0.02
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,PCBs,ng_g_ps,hexa_pcbs,0
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,PCBs,ng_g_ps,hexa_pcbs,0
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,PCBs,ng_g_ps,hepta_pcbs,1
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,PCBs,ng_g_ps,hepta_pcbs,0
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,PCBs,ng_g_ps,hepta_pcbs,0
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,PCBs,ng_g_ps,hepta_pcbs,0
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,PCBs,ng_g_ps,hepta_pcbs,0
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,PCBs,ng_g_ps,hepta_pcbs,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,PCBs,ng_g_ps,hepta_pcbs,0
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,PCBs,ng_g_ps,hepta_pcbs,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,PCBs,ng_g_ps,hepta_pcbs,0
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,PCBs,ng_g_ps,hepta_pcbs,0
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,PCBs,ng_g_ps,octa_pcbs,0
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,PCBs,ng_g_ps,octa_pcbs,0
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,PCBs,ng_g_ps,octa_pcbs,0
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,PCBs,ng_g_ps,octa_pcbs,0
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,PCBs,ng_g_ps,octa_pcbs,0
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,PCBs,ng_g_ps,octa_pcbs,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,PCBs,ng_g_ps,octa_pcbs,0
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,PCBs,ng_g_ps,octa_pcbs,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,PCBs,ng_g_ps,octa_pcbs,0
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,PCBs,ng_g_ps,octa_pcbs,0
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,PCBs,ng_g_ps,nona_pcbs,0
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,PCBs,ng_g_ps,nona_pcbs,0
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,PCBs,ng_g_ps,nona_pcbs,0
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,PCBs,ng_g_ps,nona_pcbs,0
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,PCBs,ng_g_ps,nona_pcbs,0
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,PCBs,ng_g_ps,nona_pcbs,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,PCBs,ng_g_ps,nona_pcbs,0
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,PCBs,ng_g_ps,nona_pcbs,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,PCBs,ng_g_ps,nona_pcbs,0
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,PCBs,ng_g_ps,nona_pcbs,0
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,PCBs,ng_g_ps,deca_pcbs,0
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,PCBs,ng_g_ps,deca_pcbs,0
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,PCBs,ng_g_ps,deca_pcbs,0
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,PCBs,ng_g_ps,deca_pcbs,0
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,PCBs,ng_g_ps,deca_pcbs,0
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,PCBs,ng_g_ps,deca_pcbs,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,PCBs,ng_g_ps,deca_pcbs,0
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,PCBs,ng_g_ps,deca_pcbs,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,PCBs,ng_g_ps,deca_pcbs,0
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,PCBs,ng_g_ps,deca_pcbs,0
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,PCBs,ng_g_ps,total_pcbs,1
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,PCBs,ng_g_ps,total_pcbs,0.01
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,PCBs,ng_g_ps,total_pcbs,0.01
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,PCBs,ng_g_ps,total_pcbs,0.01
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,PCBs,ng_g_ps,total_pcbs,0.01
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,PCBs,ng_g_ps,total_pcbs,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,PCBs,ng_g_ps,total_pcbs,0.1
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,PCBs,ng_g_ps,total_pcbs,0.01
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,PCBs,ng_g_ps,total_pcbs,0.01
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,PCBs,ng_g_ps,total_pcbs,0.01
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,LABs,ng_g_ps,total_labs,1
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,LABs,ng_g_ps,total_labs,
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,LABs,ng_g_ps,total_labs,0.07
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,LABs,ng_g_ps,total_labs,0.15
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,LABs,ng_g_ps,total_labs,0.12
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,LABs,ng_g_ps,total_labs,0.09
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,LABs,ng_g_ps,total_labs,0.06
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,LABs,ng_g_ps,total_labs,0.05
